Events number,p1x,p1y,p1z,p2x,p2y,p2z
6144,15.35784833,19.26821689,21.56359202,-17.36186126,-20.41390768,-19.1602202
6145,-15.40756172,10.29944887,27.85843036,15.9157891,-9.857013724,-26.05074663
6146,-14.62529069,24.32467633,-11.52634596,13.34845614,-27.36797352,11.42031183
6147,-18.41958319,11.88979494,18.57899069,20.13413928,-14.63331335,-18.71014832
6148,17.02200731,11.17948855,-28.80958106,-16.01719134,-12.06470074,26.18501363
6149,-4.020403112,19.12521821,25.49057098,3.360064846,-19.9848544,-25.15568885
6150,-0.391073071,33.2327887,-2.632415664,0.417783685,-30.00932459,2.485321852
6151,-30.03367328,14.16228044,6.91656567,27.34986152,-16.87590727,-5.701669444
6152,5.825628258,13.65568113,23.8146331,-6.343662199,-12.14453619,-28.72814566
6153,26.057093,9.743567413,-16.72853868,-22.77856965,-10.6770169,17.04745483
6154,1.632020962,19.603833,-25.90494741,-1.704046803,-21.49845458,20.36687019
6155,-27.99528378,0.429287015,16.95098652,29.05938105,-0.485351538,-17.96655144
6156,-13.07360035,8.733009554,29.64174823,13.24389925,-9.161724419,-25.84608593
6157,-3.623787276,16.69171579,26.64085123,3.416979618,-16.20860384,-30.45149008
6158,-26.85632871,7.918179631,14.29321587,30.82856229,-6.085197002,-15.11669445
6159,-24.80885195,16.43622801,-16.299042,18.0602936,-15.7146645,15.38574343
6160,22.83980278,10.00467351,-21.00873761,-25.36128441,-8.687399825,22.14341889
6161,23.58705237,10.66076724,15.9517621,-23.19702465,-12.33453108,-20.59607131
6162,-22.50392644,1.140608435,22.94870429,21.1166497,-1.350156052,-23.0456622
6163,-29.07309544,2.405011258,0.383685758,34.53353844,-2.349272936,-0.320585306
6164,-28.13035006,8.92521353,-17.09943738,25.65608468,-9.775163649,16.43104778
6165,-8.550925496,17.91261836,-22.5424821,8.560253352,-20.70692317,28.09448952
6166,17.97878115,5.09071197,-25.11370032,-21.87831338,-4.719601044,22.66210019
6167,-26.65128529,4.397189828,-16.1097947,24.95393111,-5.145885468,15.6002024
6168,16.40880334,21.55143067,11.62219544,-16.96873729,-23.05648709,-11.6847863
6169,14.71396841,11.10867319,-27.8283995,-15.25290994,-9.078406735,27.54182384
6170,14.95430223,19.65854378,-17.18280299,-17.34690069,-19.63115431,19.06226738
6171,-18.781849,26.08461175,5.281324719,19.69697535,-26.59429898,-5.876717824
6172,-15.010965,23.71375144,17.60319536,11.69094834,-22.05861817,-15.0332693
6173,-30.02501189,9.541176184,0.147567412,29.87738208,-9.90463724,-0.160692197
6174,-13.00005081,26.0341451,-15.86739522,15.49108297,-23.12048521,15.29300503
6175,27.27435724,17.68505426,11.18279455,-25.03019887,-15.03287044,-11.33717822
6176,-3.791257421,26.50608204,-18.15155906,4.10618665,-26.06573654,17.24146207
6177,27.27175973,13.86268535,-5.982234346,-30.98552041,-9.993790481,6.590383393
6178,26.54989557,1.950367707,-9.833128672,-31.4607923,-2.407384445,9.747313586
6179,-16.75038846,28.86812388,9.272725633,14.47941128,-24.80226996,-10.31228752
6180,8.371468805,28.22659083,-6.794634776,-7.420568191,-33.08368952,5.762463704
6181,20.48712594,27.80322109,3.179173951,-18.46717393,-26.20049059,-3.410035824
6182,-27.86799998,14.71093111,8.500978624,30.68472539,-12.32217644,-7.987688161
6183,29.60655969,5.859052115,2.757481452,-33.57203657,-6.095374035,-2.410106241
6184,9.977591877,27.75224877,-5.42928519,-12.0210537,-26.17500878,5.061179449
6185,27.64406453,14.22432657,11.36556089,-26.19565973,-10.55211273,-13.15487056
6186,-26.16200271,19.72209676,-1.306865528,27.20333949,-19.16089703,1.278212185
6187,-24.91272727,17.95305206,-11.61267473,24.62884518,-14.02335327,11.25342711
6188,-27.91336847,15.54167096,8.200932714,30.80972084,-12.51183263,-8.612321783
6189,15.92766345,27.83793551,3.05255768,-14.2126214,-29.59774333,-3.39546244
6190,-29.57005902,15.79941378,-7.015113755,26.93606417,-16.36185509,7.017348304
6191,-29.01039653,16.29111625,-7.992521029,28.22873133,-18.02187562,8.627472156
6192,-5.837363494,17.35687255,27.47784683,6.415689644,-18.78852067,-23.64815824
6193,-17.32637198,23.18526329,-13.89753575,19.25677027,-22.18618402,11.58048224
6194,-14.70770059,1.669396274,-30.18540991,13.49856996,-1.449457878,30.28251059
6195,33.14484931,9.240309538,7.236128409,-28.16105469,-9.337077687,-7.720445335
6196,6.169027239,28.15298295,19.77930618,-7.27169361,-22.68252718,-21.36638245
6197,30.29029745,14.64441139,8.652371408,-28.40514205,-14.96050184,-8.965340603
6198,21.67885789,13.17707184,19.515557,-21.90130599,-13.10840659,-16.43560067
6199,19.01960986,13.24124122,-23.8045734,-19.54699062,-14.64161334,22.42224505
6200,-27.71346964,17.79544476,-3.882530381,25.46563123,-18.97655571,4.297124284
6201,-29.45145889,7.004384424,18.13888,27.75790411,-8.152687909,-16.81792451
6202,9.575796437,28.32668765,-12.32357926,-10.22981996,-25.53375629,13.46098025
6203,11.60227558,6.045100083,-32.04549965,-11.42177219,-5.72184705,29.17744084
6204,0.93965681,25.02944998,21.26684096,-1.215901438,-25.69251921,-17.85962663
6205,25.66708356,19.66242318,4.342770017,-25.40599578,-17.19959617,-5.219568933
6206,-5.279940012,14.48192113,24.9940802,5.560507547,-17.60773214,-24.85765355
6207,13.25720073,3.195125617,30.56416337,-12.56499399,-3.778563521,-27.11650741
6208,-31.37993567,6.784423543,-3.356743581,25.31214554,-6.499981728,3.55353888
6209,0.973063433,34.37191536,-11.85049843,-0.903553709,-29.86566181,12.51322754
6210,17.69058996,20.5288254,-19.19603871,-17.89143385,-16.60070333,15.18295226
6211,-10.82760032,20.01974064,23.16108023,10.48077809,-18.40723438,-22.05284209
6212,-22.85149749,8.389513395,-15.466782,28.71902187,-8.295101323,14.126495
6213,23.30837682,19.07217102,11.72899302,-22.77304989,-19.09467512,-11.19637323
6214,-1.408314552,26.24326713,-15.01873244,1.285460347,-28.09802084,15.71166215
6215,29.23333666,17.86771809,-6.098351146,-26.36663013,-19.05193865,6.064659894
6216,-13.93919645,15.35741677,-21.4353383,12.64912025,-15.09824449,26.88922847
6217,15.94393826,10.98543079,-27.63766211,-12.28580579,-9.998330215,26.15821693
6218,-22.54475932,26.68507363,-2.385323879,20.43093809,-23.24059936,2.706943688
6219,-32.84569986,5.35125353,-8.119526846,28.85929008,-5.232266822,8.898461704
6220,-15.97880582,15.60298174,25.17468421,16.19727395,-16.92460477,-24.05181641
6221,-28.94349484,8.771745972,9.924340914,29.32093406,-10.07385511,-10.90193634
6222,-15.35551644,26.32968794,3.557981262,16.1413981,-31.9407508,-4.14694886
6223,13.38767685,27.07155147,7.835532592,-12.55348387,-27.05989189,-6.442657729
6224,-6.544415984,30.21349832,15.62158869,5.897224796,-27.58068354,-13.57903808
6225,-23.04410073,17.45614232,-6.075787385,24.72913939,-17.6857079,6.265182916
6226,-8.402935017,23.23381527,-24.52180462,7.504099645,-23.20733264,23.67367844
6227,-19.57407291,19.60037584,13.19587039,20.89715195,-16.87170842,-12.38700863
6228,17.18634012,27.73835186,-0.639662067,-16.90991032,-25.70324185,0.666837316
6229,13.94846846,20.33109917,25.2508549,-13.41173308,-22.55641323,-18.17066394
6230,-32.29201882,0.239891671,5.395956749,30.9597575,-0.238810392,-5.38031901
6231,21.27822331,21.21173773,1.099552361,-21.51935525,-24.79032218,-1.055326702
6232,-12.22242139,13.41872217,-26.63489686,11.79713187,-13.7495288,27.01329906
6233,35.09522035,4.49731446,-3.528788259,-30.19516804,-4.160891416,3.249763712
6234,-9.801488935,26.59094884,-10.27230265,10.48118761,-25.4450326,9.835937973
6235,-26.09555179,8.535819805,13.13895484,24.4565781,-8.529625916,-14.70505767
6236,-15.13110276,25.92716623,1.838659437,14.23475907,-31.39159989,-1.884913785
6237,-6.755279867,26.04173996,20.41042487,6.217124452,-25.57904906,-18.66051622
6238,-27.49132609,17.64330552,-7.43634306,24.45624746,-16.67998455,8.604492726
6239,32.54645297,1.863928519,7.692154789,-30.508935,-1.952702872,-7.264102842
6240,9.980940048,27.36589841,7.416723779,-12.39065431,-32.27598743,-8.991317101
6241,35.41340321,6.214465004,-1.489739372,-30.12409175,-5.469478749,1.743282368
6242,31.40357262,3.725523785,-3.48910255,-27.21804081,-3.768923638,3.535552236
6243,2.925317756,28.35648819,-16.83792772,-3.036260015,-29.91193226,19.20262786
6244,-15.20752026,28.30376454,-13.07078658,17.54060878,-27.55848367,12.49083717
6245,-28.79738058,8.759611452,12.0766144,25.54367534,-7.775415643,-12.9104164
6246,12.04232973,7.716539136,27.67420966,-11.30641763,-8.712592424,-28.4743495
6247,-23.42386785,20.35516762,6.383984748,20.86899224,-18.62694573,-8.167083454
6248,-1.587615417,23.38425964,23.16551025,1.710456971,-21.95068707,-23.77727058
6249,-19.34304408,18.81818042,20.85034519,18.14683983,-19.21382346,-18.54317736
6250,-19.3885236,15.00049124,-22.4434342,20.40941694,-17.06001262,19.30600308
6251,-21.73571457,17.62318299,-16.22582268,20.95416108,-16.19326592,13.86462958
6252,7.288115622,27.1020104,6.316115339,-7.270612119,-29.69449276,-7.038383021
6253,-23.60229821,0.442967208,-18.43440865,26.73436485,-0.411965613,18.50678455
6254,22.94537831,16.01696772,-17.86440857,-22.07617829,-14.47188037,16.38907981
6255,-25.30384546,20.54514805,1.885101524,23.60053951,-21.65007918,-2.093826428
6256,28.33453801,13.65932609,3.392954866,-28.8500605,-16.27558031,-3.688268218
6257,-19.78608726,17.01738483,-16.5136562,21.13858029,-18.28064387,13.6837019
6258,3.850264702,14.82990231,-27.174792,-3.763509257,-13.6906621,30.4124747
6259,-25.82101877,11.42580566,12.39454196,26.93761462,-10.57960654,-10.84238109
6260,28.54901388,19.16825049,4.213042309,-23.84956929,-16.35135883,-4.849117384
6261,20.96727923,15.84222369,-12.86819973,-26.10046723,-13.82390933,13.33620535
6262,13.93251731,15.89771774,-23.80479269,-11.37531069,-14.33627164,21.33006107
6263,18.21409689,10.98512749,28.90357078,-15.69538747,-7.976550026,-27.01213743
6264,13.10543082,18.24169795,26.78081518,-12.73556,-15.0944151,-23.97753624
6265,-26.32786088,11.52657339,-3.092950598,28.74778214,-11.78714612,2.655650814
6266,18.34498285,8.278425493,21.00151024,-24.06794172,-9.499052549,-23.12310336
6267,-29.44415981,1.373521032,17.25983594,26.80609114,-1.629451733,-17.81600968
6268,9.765830693,2.259679196,-34.42877575,-10.08718506,-2.351153639,30.49866489
6269,20.99564435,3.509539955,25.3335941,-17.08430686,-3.204598824,-22.05940015
6270,-29.09466113,1.981776299,14.85394994,31.30376612,-2.067798851,-13.58169635
6271,16.46635542,21.59193414,-21.10866778,-13.03933197,-17.91259064,19.17126544
6272,-1.187725991,27.98815491,3.534127589,1.21824763,-32.41827768,-3.793943451
6273,-12.23757992,28.20738485,4.253493485,11.20845148,-27.37614311,-3.847300701
6274,-6.479276222,12.06791691,-28.75002137,5.783793856,-12.15559096,24.19537226
6275,22.12043732,19.04625299,13.30424966,-19.48187001,-20.24815554,-13.98147954
6276,-9.094741609,20.92658674,22.63136502,9.146955918,-20.31671931,-20.96163146
6277,-7.518506877,26.716225,-15.35381713,7.612653464,-29.31480269,15.33177593
6278,16.45751492,24.83514606,10.05651287,-16.34875551,-26.33361788,-10.72416835
6279,1.539706046,27.48339482,17.45159452,-1.602312354,-25.04610027,-20.39280697
6280,25.74357088,16.7316918,-7.820893376,-27.6748584,-19.4523291,8.209261571
6281,7.320127041,18.36856453,-28.76411535,-8.797242818,-16.69184904,28.8166595
6282,10.95320176,11.95642287,-32.74232988,-10.73059361,-11.88544285,27.83218235
6283,-20.82130777,16.6739084,-18.7216592,20.09025364,-18.574058,21.01834265
6284,-9.290188816,22.68457415,22.27492443,8.728318449,-24.11217001,-20.57220724
6285,-20.74678493,3.582041867,26.10387911,18.00620444,-4.271160188,-19.97828173
6286,-15.71307442,29.2826982,7.802279613,14.04964308,-26.09072426,-7.33322774
6287,-20.17051717,17.11808865,-15.04128091,20.11964295,-19.10380838,13.87027537
6288,16.73626073,1.60104625,26.03376963,-18.03064193,-1.389274629,-23.6592392
6289,8.348538827,27.86088621,0.922947868,-8.627390685,-30.2780894,-0.89991107
6290,-16.04250661,9.129155049,-25.87439751,14.28034022,-8.886514907,25.7742144
6291,11.88595647,21.08732571,25.30241648,-11.97882304,-19.86495617,-24.21719212
6292,-11.87939852,21.77724583,18.73231917,13.69990474,-22.03002782,-21.34371657
6293,-0.846687604,25.67254446,23.93295736,0.926108574,-20.48062285,-19.28464253
6294,-5.553448322,13.2837557,25.52045274,5.18343758,-14.18622663,-27.15493334
6295,-13.61511074,17.77631876,-26.27785735,10.67617234,-19.47409568,20.02011081
6296,-22.5120309,23.09464699,6.893521383,22.62554821,-21.39441981,-6.014570458
6297,30.03836151,10.60246109,-5.607938217,-26.12199608,-12.91074474,4.997689485
6298,17.74843174,5.977522052,-27.71993024,-17.52847655,-6.837254144,28.83609855
6299,24.23572025,18.26399289,11.08756055,-25.8688559,-17.85579938,-11.78936362
6300,-24.07474476,19.23407011,-11.83857365,21.09239154,-19.76138689,12.43676247
6301,34.38864507,4.925794737,1.844689601,-28.66704294,-4.289015562,-1.730291194
6302,-24.00202504,17.83555487,-5.486959743,27.57537099,-20.11340969,6.263253962
6303,-26.28449948,5.971596062,13.56495081,28.71538774,-5.208055475,-15.41882218
6304,-5.710492205,12.42874067,-30.72578016,6.331625053,-12.71424341,32.92135938
6305,-10.72505927,17.30670287,23.33002995,10.44231834,-17.06456657,-22.65413997
6306,-6.275968563,31.40081722,-1.828194975,6.726770447,-29.82238162,1.837587211
6307,-23.54321948,17.22118378,16.9052646,22.83303756,-15.9589441,-13.51244568
6308,14.13831857,19.34009753,-21.10697042,-16.85132192,-21.28627958,18.99543806
6309,14.89255463,25.40392446,-11.44916833,-15.04219197,-26.02335814,10.24124998
6310,15.03722329,17.93943437,-22.99848269,-13.367642,-18.19710226,25.14317134
6311,-15.91441438,28.23535062,4.551253389,14.65362835,-30.32130789,-5.231806771
6312,-32.68897728,7.129925622,0.859669638,35.30496041,-7.371816859,-0.993464138
6313,32.65137698,4.560800564,-4.937523628,-24.64015678,-4.777234806,4.733441209
6314,23.14333993,16.82134411,-15.73165701,-26.57495068,-15.74176377,16.77951451
6315,-15.62863298,2.859970581,26.51005621,17.92934579,-2.560752966,-26.90533348
6316,11.69582306,15.18976288,28.60815502,-11.14559154,-14.95526802,-27.58682245
6317,15.73013939,6.803849662,26.14709038,-14.16954932,-6.951030971,-25.30156128
6318,29.25016052,12.14508921,-7.647476435,-25.13805168,-14.16926039,7.675365972
6319,-30.32033613,0.214156426,-5.124019067,32.59393032,-0.245465158,4.07768481
6320,-28.07557859,4.78015437,1.574329023,31.51586086,-4.678947844,-1.558818021
6321,10.94527853,23.38758861,-19.77210898,-10.87140315,-21.55147184,19.40150454
6322,16.00305591,4.85697253,27.04830226,-17.50670344,-6.069462055,-24.90671385
6323,-12.35582092,31.33923419,-0.61184111,10.20511751,-32.4049751,0.609609142
6324,-14.76105427,0.334982493,-24.55563397,13.66237927,-0.36463184,24.9446046
6325,21.59393503,23.8009058,3.15413844,-22.32045835,-19.0336215,-3.889248871
6326,7.767752957,29.76674297,-13.04134166,-7.67526908,-27.31061528,15.85085765
6327,-11.95820655,23.01977376,10.80814166,14.63368403,-30.10133351,-11.19748731
6328,-24.05035435,8.028081889,-23.37617022,21.87900327,-7.129383432,21.45162742
6329,19.0133449,15.51319072,-18.61477662,-21.05051088,-15.18637497,20.01234142
6330,13.10749994,25.87019792,14.46246568,-13.07914616,-27.49496943,-11.73661866
6331,7.579673391,19.22811512,20.49016637,-7.973531717,-20.60641213,-23.62481763
6332,-10.11247759,14.26181046,25.75608983,9.984155912,-12.96797591,-24.48632444
6333,-32.73324601,1.16386298,-6.429527392,29.69398482,-1.197202181,5.735236418
6334,10.33586483,15.02677433,-24.6979191,-10.23834185,-15.2391572,28.46373283
6335,13.26247203,0.616667011,-31.56127144,-13.68236205,-0.619255091,25.83468501
6336,-29.55227158,1.223613848,-7.173295438,33.55105172,-1.322500282,6.158353872
6337,-32.82437523,4.487215377,11.11600308,33.85893743,-4.162186159,-9.910013249
6338,4.384512333,33.23793704,-3.154288336,-4.469309266,-30.53873236,3.517924603
6339,31.4162749,7.507361906,-9.263004903,-29.8597353,-8.731599146,9.115983195
6340,-30.89281983,12.99789354,11.98991375,26.914613,-15.03806201,-11.77221888
6341,-10.41421373,27.05089625,6.836750825,9.159063082,-33.38705592,-6.876756742
6342,-15.41619399,20.14591706,-19.96937345,14.92510131,-20.11581856,21.54792049
6343,-11.07224483,21.37194847,-20.22759576,9.681699353,-18.37521959,21.46957259
6344,-8.944868108,21.46829904,24.24116545,9.117622739,-20.26135471,-20.87133001
6345,-1.893431309,32.72910614,13.6555392,1.993606593,-27.32226583,-14.18890776
6346,10.34076364,1.734133872,-30.69625373,-11.70018368,-1.580362794,28.51286093
6347,-6.621205298,28.55387851,12.41323525,6.067302268,-27.17169056,-14.3464479
6348,-15.43193011,4.129656816,32.95064883,17.41992124,-3.773715799,-25.51167359
6349,-3.760677622,18.61589656,-25.74705564,3.560590349,-20.97878044,23.44212542
6350,19.89745207,0.277387282,-26.34628866,-19.90369366,-0.303762805,24.73199984
6351,16.01322491,25.47740092,12.46812536,-16.49599644,-23.56496119,-12.71041802
6352,-28.89617363,2.242409884,13.92231277,28.13504075,-2.300333069,-13.13067376
6353,-17.11882445,7.411317495,-25.23974858,16.23741316,-6.169322843,25.25372924
6354,-18.28028696,21.48475388,15.68059824,16.54997033,-20.6808168,-17.47554643
6355,0.297957684,13.14301236,29.49268292,-0.281712407,-14.24980424,-28.05948319
6356,-2.236347265,24.49071151,20.05901643,2.22129645,-24.4681742,-20.93304035
6357,0.37007095,27.18407431,17.73728486,-0.405910755,-25.66464828,-13.94546344
6358,24.07675674,21.36628943,-5.70265702,-25.08725091,-18.87856873,6.75337772
6359,14.9113123,22.62012207,13.43706567,-14.28387561,-22.68235571,-12.08004701
6360,-27.3135076,19.32421839,-5.192723646,25.20479384,-20.5892496,5.304712341
6361,12.07086837,13.90738318,-23.80459624,-11.24832634,-18.04707249,21.81706234
6362,16.83816537,25.31038233,12.21636765,-14.74993674,-21.44232082,-11.06600111
6363,-2.488950544,18.38684965,23.45344664,2.316380608,-17.41567996,-25.02743829
6364,30.66080641,2.261211125,4.056100713,-30.49521684,-2.276748043,-3.899660089
6365,-17.27881524,20.98468082,10.98029574,20.6933606,-21.59269145,-12.8803494
6366,2.612506525,15.13592815,25.7780506,-2.991719613,-11.31543748,-28.0844776
6367,32.37687625,9.750091234,4.6300719,-31.4973929,-10.50864341,-4.57022085
6368,-19.04500527,24.91894945,12.86596689,19.69539071,-22.44164099,-12.63367949
6369,-27.45002506,19.07613529,3.847745325,24.69581215,-18.02625155,-4.44654474
6370,-6.872025093,14.87633376,29.03690796,6.920881667,-14.59883441,-26.83201144
6371,-29.20875933,17.76703143,0.298077467,28.74615397,-13.97317081,-0.311094436
6372,-8.349022849,26.15841531,-16.52652598,7.673214365,-24.90829791,16.07780778
